START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE
08-10-2019 18:49,08-10-2019 18:50,Business,Apex,Apex,1.0,
08-10-2019 19:47,08-10-2019 20:02,Business,Apex,Cary,6.0,
08-11-2019 12:53,08-11-2019 13:00,Business,Whitebridge,Heritage Pines,2.2,
08-11-2019 13:14,08-11-2019 13:28,Business,Heritage Pines,Edgehill Farms,4.4,
08-11-2019 13:32,08-11-2019 13:42,Business,Edgehill Farms,Whitebridge,2.8,
08-11-2019 18:37,08-11-2019 19:29,Business,Cary,Wake Forest,31.7,
08-11-2019 20:59,08-11-2019 21:44,Business,Wake Forest,Cary,31.9,
08-12-2019 18:49,08-12-2019 18:52,Business,Whitebridge,Westpark Place,1.9,
08-12-2019 18:56,08-12-2019 19:05,Business,Westpark Place,Whitebridge,1.8,
09-01-2019 11:51,09-01-2019 12:24,Business,Unknown Location,Islamabad,13.0,
09-01-2019 17:21,09-01-2019 17:36,Business,Islamabad,Unknown Location,10.6,
09-01-2019 18:49,09-01-2019 19:08,Business,Unknown Location,Unknown Location,2.2,
09-02-2019 11:37,09-02-2019 12:24,Business,Unknown Location,Islamabad,9.2,
09-02-2019 18:56,09-02-2019 19:37,Business,Unknown Location,Unknown Location,12.9,
09-05-2019 10:25,09-05-2019 10:44,Business,Unknown Location,R?walpindi,17.2,
09-06-2019 17:49,09-06-2019 17:49,Business,Unknown Location,Unknown Location,69.1,
09-10-2019 10:28,09-10-2019 10:45,Business,Unknown Location,Unknown Location,2.8,
09-11-2019 09:51,09-11-2019 09:55,Business,Unknown Location,Unknown Location,8.6,
09-11-2019 21:40,09-11-2019 21:42,Business,Unknown Location,Unknown Location,9.8,
09-12-2019 08:07,09-12-2019 08:12,Business,Unknown Location,Unknown Location,3.6,
09-12-2019 11:15,09-12-2019 11:24,Business,Unknown Location,Unknown Location,1.7,
09-12-2019 13:04,09-12-2019 13:44,Business,Unknown Location,Unknown Location,11.5,
10-03-2019 17:09,10-03-2019 17:12,Business,Unknown Location,Islamabad,10.5,
10-03-2019 18:17,10-03-2019 18:34,Business,Islamabad,Islamabad,2.8,
10-03-2019 18:51,10-03-2019 19:01,Business,Islamabad,Islamabad,1.6,
10-03-2019 22:04,10-03-2019 22:33,Business,Islamabad,Unknown Location,12.7,
10-04-2019 09:50,10-04-2019 10:52,Business,Unknown Location,Unknown Location,28.6,
10-04-2019 12:17,10-04-2019 12:18,Business,Unknown Location,Unknown Location,15.1,
10-06-2019 08:49,10-06-2019 11:36,Business,Unknown Location,R?walpindi,17.9,
10-06-2019 17:23,10-06-2019 17:40,Business,R?walpindi,Unknown Location,112.6,
10-06-2019 18:37,10-06-2019 18:39,Business,Unknown Location,Unknown Location,18.4,
10-06-2019 19:46,10-06-2019 20:26,Business,Unknown Location,Unknown Location,13.8,
10-07-2019 10:56,10-07-2019 10:59,Business,Unknown Location,Lahore,33.2,
10-07-2019 11:27,10-07-2019 11:50,Business,Lahore,Lahore,2.6,
10-07-2019 13:52,10-07-2019 14:08,Business,Lahore,Unknown Location,5.8,
10-07-2019 14:29,10-07-2019 15:11,Business,Unknown Location,Lahore,8.3,
10-07-2019 15:47,10-07-2019 16:02,Business,Lahore,Lahore,2.4,
10-07-2019 18:08,10-07-2019 18:27,Business,Lahore,Lahore,3.1,
10-07-2019 18:33,10-07-2019 19:01,Business,Lahore,Lahore,6.1,
10-08-2019 15:03,10-08-2019 15:03,Business,Karachi,Karachi,3.6,
10-08-2019 18:15,10-08-2019 18:18,Business,Karachi,Unknown Location,8.0,
10-09-2019 14:04,10-09-2019 14:23,Business,Unknown Location,Unknown Location,7.7,Temporary Site
10-10-2019 17:22,10-10-2019 17:28,Business,Islamabad,Islamabad,1.7,
10-10-2019 17:33,10-10-2019 18:13,Business,Islamabad,Unknown Location,9.5,
10-11-2019 01:27,10-11-2019 02:08,Business,Unknown Location,R?walpindi,17.1,Meeting
10-12-2019 19:18,10-12-2019 19:21,Business,R?walpindi,Unknown Location,18.4,
11-01-2019 11:50,11-01-2019 12:27,Business,Cary,Durham,16.5,
11-01-2019 16:29,11-01-2019 17:02,Business,Durham,Cary,12.8,
11-01-2019 17:35,11-01-2019 17:42,Business,Whitebridge,Whitebridge,1.2,
11-01-2019 19:14,11-01-2019 19:20,Business,Whitebridge,Whitebridge,1.0,
11-01-2019 19:59,11-01-2019 20:12,Business,Whitebridge,Whitebridge,4.1,
11-01-2019 20:41,11-01-2019 20:55,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain
11-02-2019 15:10,11-02-2019 15:18,Business,Whitebridge,Westpark Place,1.4,
11-02-2019 15:45,11-02-2019 15:52,Business,Westpark Place,Whitebridge,1.8,
11-02-2019 16:46,11-02-2019 17:11,Business,Cary,Morrisville,8.5,Meeting
11-02-2019 17:34,11-02-2019 17:49,Business,Morrisville,Morrisville,5.0,
11-02-2019 17:53,11-02-2019 18:00,Business,Morrisville,Cary,3.8,
11-03-2019 11:28,11-03-2019 11:34,Business,Whitebridge,Hazelwood,2.5,
11-03-2019 12:43,11-03-2019 12:49,Business,Hazelwood,Whitebridge,2.4,
11-03-2019 13:42,11-03-2019 13:47,Business,Whitebridge,Westpark Place,1.4,
11-03-2019 14:13,11-03-2019 14:26,Business,Westpark Place,Whitebridge,1.8,
11-03-2019 18:51,11-03-2019 19:08,Business,Cary,Morrisville,3.1,Meal/Entertain
11-03-2019 22:46,11-03-2019 22:58,Business,Morrisville,Cary,3.1,Customer Visit
11-04-2019 10:02,11-04-2019 10:18,Business,Cary,Morrisville,7.9,Temporary Site
11-04-2019 18:14,11-04-2019 18:21,Business,San Jose,Santa Clara,3.8,
11-04-2019 21:04,11-04-2019 21:20,Business,Agnew,Cory,4.3,
11-04-2019 22:12,11-04-2019 22:25,Business,Cory,Agnew,3.9,
11-05-2019 08:34,11-05-2019 08:43,Business,Agnew,Renaissance,2.2,
11-05-2019 17:29,11-05-2019 17:40,Business,Renaissance,Agnew,2.8,
11-05-2019 19:20,11-05-2019 19:28,Business,Agnew,Agnew,2.2,
11-06-2019 10:50,11-06-2019 11:04,Business,Agnew,Renaissance,2.4,
11-06-2019 16:05,11-06-2019 16:22,Business,Renaissance,Agnew,2.8,Meeting
11-06-2019 16:27,11-06-2019 17:28,Business,Santa Clara,Berkeley,43.9,Customer Visit
11-06-2019 19:04,11-06-2019 19:12,Business,Downtown,West Berkeley,1.8,
11-06-2019 20:06,11-06-2019 20:21,Business,West Berkeley,Central,3.3,
11-07-2019 12:28,11-07-2019 12:57,Business,Berkeley,San Francisco,11.8,Between Offices
11-07-2019 19:17,11-07-2019 19:57,Business,San Francisco,Berkeley,13.2,Between Offices
11-08-2019 10:29,11-08-2019 10:57,Business,Berkeley,San Francisco,12.2,Between Offices
11-08-2019 12:16,11-08-2019 12:49,Business,San Francisco,Berkeley,11.3,Meeting
11-08-2019 13:41,11-08-2019 14:01,Business,Berkeley,Emeryville,3.6,
11-08-2019 16:21,11-08-2019 16:34,Business,Emeryville,Berkeley,3.0,
11-09-2019 13:08,11-09-2019 13:41,Business,Berkeley,San Francisco,11.4,
11-09-2019 15:58,11-09-2019 16:04,Business,NOMA,Downtown,0.9,
11-09-2019 17:31,11-09-2019 18:03,Business,Downtown,Sunnyside,6.2,
11-09-2019 18:09,11-09-2019 18:14,Business,Sunnyside,Ingleside,0.7,
11-09-2019 18:21,11-09-2019 18:35,Business,Ingleside,Potrero Flats,5.5,Meeting
11-09-2019 18:40,11-09-2019 19:17,Business,San Francisco,Oakland,12.7,Customer Visit
11-09-2019 20:52,11-09-2019 21:02,Business,Oakland,Berkeley,2.6,
11-09-2019 21:56,11-09-2019 22:02,Business,Central,Central,1.1,
11-10-2019 09:46,11-10-2019 10:15,Business,Berkeley,San Francisco,12.6,Temporary Site
11-10-2019 10:20,11-10-2019 10:31,Business,Tenderloin,SOMISSPO,1.2,
11-10-2019 14:57,11-10-2019 15:07,Business,SOMISSPO,Tenderloin,1.1,
11-10-2019 15:17,11-10-2019 15:22,Business,San Francisco,Oakland,9.9,Temporary Site
11-10-2019 15:30,11-10-2019 15:53,Business,Oakland,Berkeley,6.0,Meeting
11-10-2019 19:18,11-10-2019 19:21,Business,West Berkeley,Central,0.8,
11-11-2019 09:35,11-11-2019 10:23,Business,Berkeley,Menlo Park,45.9,Customer Visit
11-11-2019 12:58,11-11-2019 13:13,Business,Menlo Park,Palo Alto,4.0,
11-11-2019 14:20,11-11-2019 14:32,Business,Palo Alto,Menlo Park,2.5,
11-11-2019 14:39,11-11-2019 15:46,Business,Menlo Park,Berkeley,36.6,Customer Visit
11-11-2019 18:30,11-11-2019 18:43,Business,Central,College Avenue,2.9,
11-11-2019 21:08,11-11-2019 21:18,Business,College Avenue,Central,2.6,
11-12-2019 10:32,11-12-2019 10:52,Business,Central,South,2.3,
11-12-2019 10:55,11-12-2019 11:25,Business,South,Downtown,6.4,
11-12-2019 13:07,11-12-2019 13:15,Business,Downtown,Central,1.4,
11-12-2019 13:46,11-12-2019 13:50,Business,Central,West Berkeley,0.6,
11-12-2019 14:22,11-12-2019 14:53,Business,West Berkeley,South,5.9,Meeting
11-12-2019 15:14,11-12-2019 15:21,Business,South,Southwest Berkeley,0.8,
11-12-2019 15:25,11-12-2019 15:36,Business,Berkeley,Emeryville,1.3,
11-12-2019 15:40,11-12-2019 15:59,Business,Emeryville,Berkeley,3.7,Errand/Supplies
12-01-2019 07:44,12-01-2019 07:59,Business,Cary,Cary,5.5,Meeting
12-01-2019 08:37,12-01-2019 08:53,Business,Cary,Cary,5.5,Errand/Supplies
12-01-2019 18:00,12-01-2019 18:12,Business,Cary,Morrisville,2.9,Meal/Entertain
12-01-2019 20:36,12-01-2019 20:46,Business,Morrisville,Cary,2.9,Customer Visit
12-02-2019 12:12,12-02-2019 12:23,Business,Cary,Apex,5.1,Meal/Entertain
12-02-2019 13:07,12-02-2019 13:22,Business,Apex,Cary,5.3,Customer Visit
12-02-2019 20:41,12-02-2019 20:48,Business,Cary,Morrisville,3.3,Meal/Entertain
12-02-2019 22:59,12-02-2019 23:07,Business,Morrisville,Cary,3.0,Customer Visit
12-03-2019 18:35,12-03-2019 18:56,Business,Cary,Wake Co.,6.6,Errand/Supplies
12-03-2019 19:08,12-03-2019 19:15,Business,Wake Co.,Morrisville,1.8,
12-03-2019 20:31,12-03-2019 20:41,Business,Morrisville,Cary,3.0,Customer Visit
12-04-2019 18:56,12-04-2019 19:03,Business,Cary,Morrisville,2.9,Meal/Entertain
12-04-2019 20:23,12-04-2019 20:34,Business,Morrisville,Cary,3.4,Customer Visit
12-05-2019 18:04,12-05-2019 18:17,Business,Cary,Cary,4.1,
12-05-2019 19:22,12-05-2019 19:37,Business,Cary,Cary,3.8,Meal/Entertain
12-07-2019 12:03,12-07-2019 12:32,Business,Cary,Cary,6.6,Meeting
12-07-2019 12:35,12-07-2019 12:46,Business,Cary,Cary,4.0,Meeting
12-07-2019 19:53,12-07-2019 20:13,Business,Cary,Cary,7.0,Customer Visit
12-07-2019 21:13,12-07-2019 21:50,Business,Cary,Cary,6.9,Meal/Entertain
12-08-2019 14:19,12-08-2019 14:32,Business,Cary,Cary,3.4,Errand/Supplies
12-08-2019 14:53,12-08-2019 15:02,Business,Cary,Cary,3.4,Errand/Supplies
12-08-2019 19:22,12-08-2019 19:27,Business,Cary,Cary,2.0,Meeting
12-08-2019 21:26,12-08-2019 21:31,Business,Cary,Cary,2.0,Errand/Supplies
12-09-2019 12:09,12-09-2019 12:24,Business,Cary,Apex,5.1,Errand/Supplies
12-09-2019 13:15,12-09-2019 13:43,Business,Apex,Cary,8.8,Temporary Site
12-09-2019 20:11,12-09-2019 20:34,Business,Cary,Cary,5.6,Meeting
12-09-2019 22:03,12-09-2019 22:57,Business,Cary,Cary,18.9,Customer Visit
12-10-2019 12:43,12-10-2019 13:16,Business,Cary,Fuquay-Varina,15.6,Meeting
12-10-2019 14:42,12-10-2019 15:18,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies
12-10-2019 18:17,12-10-2019 18:27,Business,Cary,Morrisville,3.0,Meal/Entertain
12-10-2019 22:09,12-10-2019 22:21,Business,Morrisville,Cary,3.1,Customer Visit
12-11-2019 16:06,12-11-2019 16:16,Business,Cary,Morrisville,3.0,Meal/Entertain
12-11-2019 19:05,12-11-2019 19:15,Business,Morrisville,Cary,4.8,Errand/Supplies
12-11-2019 21:48,12-11-2019 21:56,Business,Cary,Cary,2.1,Errand/Supplies
12-12-2019 13:22,12-12-2019 13:32,Business,Cary,Cary,3.1,Errand/Supplies
12-12-2019 13:36,12-12-2019 13:51,Business,Cary,Apex,4.4,Meal/Entertain
12-12-2019 14:26,12-12-2019 14:39,Business,Apex,Cary,4.7,Customer Visit
12-12-2019 17:51,12-12-2019 18:01,Business,Cary,Morrisville,3.0,Meal/Entertain
12-12-2019 20:48,12-12-2019 20:57,Business,Morrisville,Cary,3.0,Customer Visit
12-27-2019 21:39,12-27-2019 21:39,Business,Hyderabad,Madhapur,20.0,Coaching
03-22-2026 14:31,03-22-2026 15:08,Personal,Live City B,Live City X,27.8,Airport
03-22-2026 14:31,03-22-2026 14:48,Business,Live City B,Live City Z,16.8,Meal/Entertain
03-22-2026 14:32,03-22-2026 14:38,Personal,Live City C,Live City Y,24.9,Airport
03-22-2026 14:32,03-22-2026 15:00,Personal,Live City B,Live City X,27.8,Airport
03-22-2026 14:33,03-22-2026 14:46,Personal,Live City B,Live City Z,19.5,Meeting
03-22-2026 14:33,03-22-2026 14:43,Business,Live City C,Live City Z,1.3,Meal/Entertain
03-22-2026 14:34,03-22-2026 15:06,Personal,Live City A,Live City Z,8.3,Airport
03-22-2026 14:34,03-22-2026 14:48,Business,Live City A,Live City Z,1.7,Airport
03-22-2026 14:35,03-22-2026 15:15,Personal,Live City C,Live City Y,12.6,Airport
03-22-2026 14:35,03-22-2026 15:06,Business,Live City B,Live City Z,24.0,Airport
03-22-2026 14:37,03-22-2026 15:08,Personal,Live City A,Live City Y,3.3,Errand
03-22-2026 14:38,03-22-2026 15:07,Business,Live City B,Live City Z,22.3,Errand
03-22-2026 14:38,03-22-2026 15:01,Business,Live City A,Live City X,22.3,Meeting
